transaction_id,date,product_id,product_name,product_category,quantity,ppu,amount,customer_id,region,company_name
T012770,2025-02-11,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-068,Mandalay,Golden Industries Co.
T012771,2025-02-11,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-068,Mandalay,Golden Industries Co.
T012772,2025-02-11,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-068,Mandalay,Golden Industries Co.
T012773,2025-02-11,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-068,Mandalay,Golden Industries Co.
T013072,2025-02-12,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-068,Mandalay,Golden Industries Co.
T013073,2025-02-12,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-068,Mandalay,Golden Industries Co.
T013074,2025-02-12,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-068,Mandalay,Golden Industries Co.
T013075,2025-02-12,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-068,Mandalay,Golden Industries Co.
T013076,2025-02-12,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-068,Mandalay,Golden Industries Co.
T013356,2025-02-13,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-068,Mandalay,Golden Industries Co.
T013357,2025-02-13,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-068,Mandalay,Golden Industries Co.
T013358,2025-02-13,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-068,Mandalay,Golden Industries Co.
T013359,2025-02-13,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-068,Mandalay,Golden Industries Co.
T013677,2025-02-14,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-068,Mandalay,Golden Industries Co.
T013678,2025-02-14,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-068,Mandalay,Golden Industries Co.
T013679,2025-02-14,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-068,Mandalay,Golden Industries Co.
T013680,2025-02-14,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-068,Mandalay,Golden Industries Co.
T013970,2025-02-15,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-068,Mandalay,Golden Industries Co.
T013971,2025-02-15,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-068,Mandalay,Golden Industries Co.
T013972,2025-02-15,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-068,Mandalay,Golden Industries Co.
T014282,2025-02-16,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-068,Mandalay,Golden Industries Co.
T014283,2025-02-16,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-068,Mandalay,Golden Industries Co.
T014559,2025-02-17,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-068,Mandalay,Golden Industries Co.
T014560,2025-02-17,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-068,Mandalay,Golden Industries Co.
T014561,2025-02-17,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-068,Mandalay,Golden Industries Co.
T014562,2025-02-17,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-068,Mandalay,Golden Industries Co.
T014858,2025-02-18,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-068,Mandalay,Golden Industries Co.
T014859,2025-02-18,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-068,Mandalay,Golden Industries Co.
T014860,2025-02-18,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-068,Mandalay,Golden Industries Co.
T015166,2025-02-19,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-068,Mandalay,Golden Industries Co.
T015167,2025-02-19,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-068,Mandalay,Golden Industries Co.
T015168,2025-02-19,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-068,Mandalay,Golden Industries Co.
T015169,2025-02-19,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-068,Mandalay,Golden Industries Co.
T015170,2025-02-19,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-068,Mandalay,Golden Industries Co.
T015171,2025-02-19,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-068,Mandalay,Golden Industries Co.
T000194,2025-01-01,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-069,Naypyitaw,Delta Trading LLC
T000195,2025-01-01,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-069,Naypyitaw,Delta Trading LLC
T000196,2025-01-01,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-069,Naypyitaw,Delta Trading LLC
T000197,2025-01-01,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-069,Naypyitaw,Delta Trading LLC
T000198,2025-01-01,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-069,Naypyitaw,Delta Trading LLC
T000199,2025-01-01,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-069,Naypyitaw,Delta Trading LLC
T000200,2025-01-01,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-069,Naypyitaw,Delta Trading LLC
T000201,2025-01-01,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-069,Naypyitaw,Delta Trading LLC
T000202,2025-01-01,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-069,Naypyitaw,Delta Trading LLC
T000203,2025-01-01,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-069,Naypyitaw,Delta Trading LLC
T000524,2025-01-02,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-069,Naypyitaw,Delta Trading LLC
T000525,2025-01-02,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-069,Naypyitaw,Delta Trading LLC
T000526,2025-01-02,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-069,Naypyitaw,Delta Trading LLC
T000527,2025-01-02,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-069,Naypyitaw,Delta Trading LLC
T000808,2025-01-03,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-069,Naypyitaw,Delta Trading LLC
T000809,2025-01-03,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-069,Naypyitaw,Delta Trading LLC
T000810,2025-01-03,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-069,Naypyitaw,Delta Trading LLC
T000811,2025-01-03,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-069,Naypyitaw,Delta Trading LLC
T000812,2025-01-03,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-069,Naypyitaw,Delta Trading LLC
T000813,2025-01-03,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-069,Naypyitaw,Delta Trading LLC
T001105,2025-01-04,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-069,Naypyitaw,Delta Trading LLC
T001106,2025-01-04,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-069,Naypyitaw,Delta Trading LLC
T001107,2025-01-04,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-069,Naypyitaw,Delta Trading LLC
T001108,2025-01-04,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-069,Naypyitaw,Delta Trading LLC
T001109,2025-01-04,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-069,Naypyitaw,Delta Trading LLC
T001110,2025-01-04,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-069,Naypyitaw,Delta Trading LLC
T001411,2025-01-05,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-069,Naypyitaw,Delta Trading LLC
T001412,2025-01-05,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-069,Naypyitaw,Delta Trading LLC
T001413,2025-01-05,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-069,Naypyitaw,Delta Trading LLC
T001414,2025-01-05,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-069,Naypyitaw,Delta Trading LLC
T001415,2025-01-05,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-069,Naypyitaw,Delta Trading LLC
T001416,2025-01-05,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-069,Naypyitaw,Delta Trading LLC
T001417,2025-01-05,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-069,Naypyitaw,Delta Trading LLC
T001754,2025-01-06,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-069,Naypyitaw,Delta Trading LLC
T001755,2025-01-06,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-069,Naypyitaw,Delta Trading LLC
T001756,2025-01-06,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-069,Naypyitaw,Delta Trading LLC
T001757,2025-01-06,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-069,Naypyitaw,Delta Trading LLC
T001758,2025-01-06,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-069,Naypyitaw,Delta Trading LLC
T001759,2025-01-06,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-069,Naypyitaw,Delta Trading LLC
T001760,2025-01-06,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-069,Naypyitaw,Delta Trading LLC
T001761,2025-01-06,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-069,Naypyitaw,Delta Trading LLC
T001762,2025-01-06,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-069,Naypyitaw,Delta Trading LLC
T001763,2025-01-06,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-069,Naypyitaw,Delta Trading LLC
T002067,2025-01-07,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-069,Naypyitaw,Delta Trading LLC
T002068,2025-01-07,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-069,Naypyitaw,Delta Trading LLC
T002069,2025-01-07,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-069,Naypyitaw,Delta Trading LLC
T002070,2025-01-07,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-069,Naypyitaw,Delta Trading LLC
T002071,2025-01-07,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-069,Naypyitaw,Delta Trading LLC
T002072,2025-01-07,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-069,Naypyitaw,Delta Trading LLC
T002073,2025-01-07,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-069,Naypyitaw,Delta Trading LLC
T002348,2025-01-08,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-069,Naypyitaw,Delta Trading LLC
T002349,2025-01-08,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-069,Naypyitaw,Delta Trading LLC
T002350,2025-01-08,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-069,Naypyitaw,Delta Trading LLC
T002351,2025-01-08,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-069,Naypyitaw,Delta Trading LLC
T002631,2025-01-09,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-069,Naypyitaw,Delta Trading LLC
T002632,2025-01-09,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-069,Naypyitaw,Delta Trading LLC
T002633,2025-01-09,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-069,Naypyitaw,Delta Trading LLC
T002634,2025-01-09,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-069,Naypyitaw,Delta Trading LLC
T002907,2025-01-10,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-069,Naypyitaw,Delta Trading LLC
T002908,2025-01-10,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-069,Naypyitaw,Delta Trading LLC
T002909,2025-01-10,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-069,Naypyitaw,Delta Trading LLC
T002910,2025-01-10,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-069,Naypyitaw,Delta Trading LLC
T002911,2025-01-10,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-069,Naypyitaw,Delta Trading LLC
T002912,2025-01-10,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-069,Naypyitaw,Delta Trading LLC
T002913,2025-01-10,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-069,Naypyitaw,Delta Trading LLC
T002914,2025-01-10,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-069,Naypyitaw,Delta Trading LLC
T002915,2025-01-10,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-069,Naypyitaw,Delta Trading LLC
T003231,2025-01-11,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-069,Naypyitaw,Delta Trading LLC
T003232,2025-01-11,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-069,Naypyitaw,Delta Trading LLC
T003233,2025-01-11,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-069,Naypyitaw,Delta Trading LLC
T003234,2025-01-11,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-069,Naypyitaw,Delta Trading LLC
T003235,2025-01-11,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-069,Naypyitaw,Delta Trading LLC
T003535,2025-01-12,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-069,Naypyitaw,Delta Trading LLC
T003536,2025-01-12,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-069,Naypyitaw,Delta Trading LLC
T003537,2025-01-12,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-069,Naypyitaw,Delta Trading LLC
T003538,2025-01-12,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-069,Naypyitaw,Delta Trading LLC
T003539,2025-01-12,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-069,Naypyitaw,Delta Trading LLC
T003816,2025-01-13,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-069,Naypyitaw,Delta Trading LLC
T003817,2025-01-13,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-069,Naypyitaw,Delta Trading LLC
T004133,2025-01-14,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-069,Naypyitaw,Delta Trading LLC
T004134,2025-01-14,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-069,Naypyitaw,Delta Trading LLC
T004135,2025-01-14,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-069,Naypyitaw,Delta Trading LLC
T004136,2025-01-14,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-069,Naypyitaw,Delta Trading LLC
T004137,2025-01-14,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-069,Naypyitaw,Delta Trading LLC
T004138,2025-01-14,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-069,Naypyitaw,Delta Trading LLC
T004438,2025-01-15,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-069,Naypyitaw,Delta Trading LLC
T004439,2025-01-15,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-069,Naypyitaw,Delta Trading LLC
T004440,2025-01-15,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-069,Naypyitaw,Delta Trading LLC
T004441,2025-01-15,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-069,Naypyitaw,Delta Trading LLC
T004442,2025-01-15,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-069,Naypyitaw,Delta Trading LLC
T004744,2025-01-16,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-069,Naypyitaw,Delta Trading LLC
T004745,2025-01-16,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-069,Naypyitaw,Delta Trading LLC
T004746,2025-01-16,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-069,Naypyitaw,Delta Trading LLC
T004747,2025-01-16,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-069,Naypyitaw,Delta Trading LLC
T004748,2025-01-16,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-069,Naypyitaw,Delta Trading LLC
T004749,2025-01-16,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-069,Naypyitaw,Delta Trading LLC
T004750,2025-01-16,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-069,Naypyitaw,Delta Trading LLC
T005056,2025-01-17,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-069,Naypyitaw,Delta Trading LLC
T005057,2025-01-17,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-069,Naypyitaw,Delta Trading LLC
T005058,2025-01-17,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-069,Naypyitaw,Delta Trading LLC
T005059,2025-01-17,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-069,Naypyitaw,Delta Trading LLC
T005060,2025-01-17,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-069,Naypyitaw,Delta Trading LLC
T005061,2025-01-17,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-069,Naypyitaw,Delta Trading LLC
T005378,2025-01-18,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-069,Naypyitaw,Delta Trading LLC
T005379,2025-01-18,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-069,Naypyitaw,Delta Trading LLC
T005380,2025-01-18,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-069,Naypyitaw,Delta Trading LLC
T005381,2025-01-18,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-069,Naypyitaw,Delta Trading LLC
T005382,2025-01-18,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-069,Naypyitaw,Delta Trading LLC
T005383,2025-01-18,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-069,Naypyitaw,Delta Trading LLC
T005384,2025-01-18,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-069,Naypyitaw,Delta Trading LLC
T005682,2025-01-19,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-069,Naypyitaw,Delta Trading LLC
T005683,2025-01-19,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-069,Naypyitaw,Delta Trading LLC
T005684,2025-01-19,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-069,Naypyitaw,Delta Trading LLC
T005685,2025-01-19,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-069,Naypyitaw,Delta Trading LLC
T005686,2025-01-19,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-069,Naypyitaw,Delta Trading LLC
T005687,2025-01-19,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-069,Naypyitaw,Delta Trading LLC
T005688,2025-01-19,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-069,Naypyitaw,Delta Trading LLC
T006005,2025-01-20,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-069,Naypyitaw,Delta Trading LLC
T006006,2025-01-20,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-069,Naypyitaw,Delta Trading LLC
